종목코드,종목명,종가,RIM비교,만능비교,RIM80,RIM90,RIM100,만능80,만능90,만능100,기관평균,배당성향_당기,배당성향_1Y,배당성향_2Y,배당성향_3Y,배당수익률_당기,배당수익률_1Y,배당수익률_2Y,배당수익률_3Y,매출액증가율_1Y,매출액증가율_2Y,매출액증가율_3Y,매출액증가율_4Y,매출액증가율_5Y,영업이익증가율_1Y,영업이익증가율_2Y,영업이익증가율_3Y,영업이익증가율_4Y,영업이익증가율_5Y,ROE_당기,ROE_4Q,ROE_1Y,ROE_2Y,ROE_3Y,ROE_4Y,ROE_5Y,ROA_당기,ROA_1Y,ROA_2Y,ROA_3Y,ROA_4Y,ROA_5Y,매출_당기,매출_4Q,매출_1Y,매출_2Y,매출_3Y,매출_4Y,매출_5Y,순이익_당기,순이익_4Q,순이익_1Y,순이익_2Y,순이익_3Y,순이익_5Y,순차입금비율_1Y,순차입금비율_2Y,순차입금비율_3Y,이자보상배율_1Y,이자보상배율_2Y,이자보상배율_3Y,잉여현금흐름_1Y,잉여현금흐름_2Y,잉여현금흐름_3Y,총현금흐름_1Y,총현금흐름_2Y,총현금흐름_3Y,총투자_1Y,총투자_2Y,총투자_3Y,영업현금_1Y,영업현금_2Y,영업현금_3Y,투자현금_1Y,투자현금_2Y,투자현금_3Y,재무현금_1Y,재무현금_2Y,재무현금_3Y,기말현금및현금성자산_1Y,기말현금및현금성자산_2Y,기말현금및현금성자산_3Y,현금및현금성자산의증가_1Y,현금및현금성자산의증가_2Y,현금및현금성자산의증가_3Y,거래량_10D평균,주가증감_1D,주가증감_5D,주가증감_10D,주가증감_30D,개인매매_최근,개인매매_5D합,개인매매_10D합,개인매매_30D합,기관매매_최근,기관매매_5D합,기관매매_10D합,기관매매_30D합,외국인매_최근,외국인매매_5D합,외국인매매_10D합,외국인매매_30D합,외국인보유율_최근,외국인보유율증감_5D,외국인보유율증감_10D,외국인보유율증감_30D,소속,업종,핵심요약,설명1,설명2
011070,LG이노텍,210000,고가,저가,122364,136888,167095,249495,280682,311869,262667,,7.02,6.94,4.35,,0.38,0.21,0.35,19.6,-0.1,4.5,32.8,-6.3,43.0,80.8,-11.1,182.8,-53.1,20.34,13.453062569510235,10.19,4.73,8.02,9.37,0.28,8.61,4.0,1.77,2.8,3.43,0.12,109999,103446,95418,79754,79821,76414,57546,5487,3266,2361,1023,1631,50,42.9,51.2,71.1,13.7,7.5,4.9,7482,4806,-2058,11775,8881,7516,4292,4075,9574,9503,7690,10623,-8262,-3543,-14145,-1672,-2389,6036,6946,7996,6212,-1050,1783,2517,253858.5,0.48,2.19,-0.47,-8.7,-3143,54932,244831,619303,1785,-39018,-170531,-381879,-3387,-24735,-93979,-264848,30.04,-0.09,-0.37,-1.03,"코스피 전기,전자",FICS  전자 장비 및 기기,매출 증가와 원가율 개선,"전기전자부품 제조 및 판매를 주요사업으로 영위하고 있는 종합 전자부품업체로, 광학솔루션, 기판소재, 전장부품 사업부문의 총 3개 사업부 체제로 운영되고 있음. 매출은 광학솔루션 64.4%, 기판소재 15.7%, 전장부품 14.6% 등으로 구성됨. 카메라모듈산업은 기술 집약적 산업이며 전후방 산업과 연관 효과가 매우 큰 고부가가치 산업임. 2020년 3분기 기준 동사 시장 점유율은 13.0%로 추산됨.","2020년 9월 전년동기 대비 연결기준 매출액은 8.3% 증가, 영업이익은 39.4% 증가, 당기순이익은 32.5% 증가. 코로나19 여파에도 북미 주요 거래사 중저가 신제품 출하량이 기대를 웃돌며 호실적을 기록함. 주요 원재료인 이미지 센서, IC의 단가 하락에 따라 원가율이 개선되었음.  UHD TV의 본격화에 따른 Tape Substrate 수요 증가와, OLED 적용 확대로 인한 Photomask 매출 증가가 예상됨."
086790,하나금융지주,41150,저가,저가,104555,106028,108737,63658,71616,79573,48585,,20.45,25.78,25.54,,5.36,5.69,5.24,-9.3,7.5,15.8,6.6,-7.3,17.7,3.4,16.0,68.4,59.7,8.65,8.711747526348177,8.96,8.77,8.88,8.79,5.96,0.59,0.61,0.6,0.61,0.6,0.41,101196,98426,100796,111182,103409,89324,83818,27424,26757,26372,23916,22333,13305,,,,,,,,,,,,,,,,-77165,65299,-54317,4828,-66233,-16107,84748,13556,38672,73572,65096,52567,8477,12528,-31150,1782318.3666666667,-0.48,0.98,-3.29,11.22,197883,71776,638411,-3463093,-105419,-346298,17903,966119,-90823,281871,-606367,3232006,68.49,0.06,-0.07,1.14,코스피 금융업,FICS  상업은행,핵심이익증가 및 비은행 부문의 성장,"2005년 설립된 하나금융그룹 지주회사로서 자회사 지배 및 경영관리, 자금공여 등의 업무 수행. 종속회사 사업분야는 은행(하나은행 등), 금융투자(하나금융투자), 신용카드(하나카드), 생명보험(하나생명보험)업 등이 있음. 2020년 5월 더케이손해보험을 14번째 자회사로 편입. 글로벌 통합 디지털 자산 플랫폼인 'GLN(Global Loyalty Network)' 컨소시엄을 구축하여 아시아 여러 국가로 제휴를 확대해 나가고 있음.","2020년 9월 전년동기 대비 연결기준 영업이익 14.9% 증가, 당기순이익 3.1% 증가. 3분기 순이자마진이 전분기대비 4bp 하락했으나 원화대출금이 3.4% 증가함에 따라 3분기 순이자이익이 2.6% 증가했고, 그룹 기준 대손충당금적립비용은 전분기대비 44.1% 감소했음. 또한 주식시장 활성화에 따른 수수료 이익이 9.6% 증가하면서 실적 호조에 기여함. 누적 기준 비은행 세전이익 비중이 31.3%로 높은 이익 기여도 시현."
006360,GS건설,41850,저가,적정저가,47765,47337,46572,40002,45002,50002,52615,,30.81,17.91,13.53,,3.17,3.22,2.29,-2.8,-20.7,12.5,5.8,4.4,-2.2,-27.9,234.0,122.9,17.1,12.69,7.625808944267362,7.68,11.79,17.34,-5.22,-0.79,4.18,2.45,3.55,4.57,-1.21,-0.15,104927,101702,101229,104166,131394,116795,110356,5605,3158,3117,4434,5821,-258,30.5,26.8,1.9,6.5,5.2,7.9,7114,-15380,14205,6371,6441,8024,-743,21820,-6181,5539,7593,10329,-2690,-7476,-2348,509,1835,-16556,21189,17930,15926,3260,2003,-8497,1125566.1666666667,0.36,-3.68,3.33,8.84,422485,901424,157772,250553,-202100,-304952,906943,2386056,-222532,-645568,-1097326,-2724136,25.36,-0.54,-1.17,-3.25,코스피 건설업,FICS  건설,매출과 순이익 감소," 1969년 12월 락희개발(주)로 설립되었으며, 인프라, 건축, 주택신축판매, 플랜트, 전력 및 해외종합건설업 등을 주요 사업으로 하고 있음.   연결대상 종속회사에 포함된 회사들이 영위하는 사업으로는 건설업, 부가통신업, 건설용역업, 서비스업, 임대업 등이 있음.  국내 건설시장의 성장 한계를 극복하고 Sustainable Global Company로 도약하기 위해 제조업 등 탈건설 사업을 비롯한 신성장동력 발굴에 힘쓰고 있음. ","2020년 9월 전년동기 대비 연결기준 매출액은 4.1% 감소, 영업이익은 6.7% 감소, 당기순이익은 31% 감소. 주택산업의 경우 부동산 규제 정책 등 시장여건 변동에 따라 조정 단계에 접어들 것으로 보이며, 신도시 개발 전까지 지속 감소할 것으로 보임.  동사 매출과 영업이익은 전년 동기 대비 소폭 감소하였으나 재무고정비용 등 영업외비용의 영향으로 순이익은 더 큰 폭으로 감소함. "
006260,LS,66500,저가,고가,93147,88147,79726,28367,31913,35459,92571,,31.74,158.94,8.59,,2.03,3.03,2.55,2.9,0.6,7.2,10.7,-14.9,24.7,-25.1,-10.5,44.1,-11.1,6.22,5.475469041716402,3.94,0.8,13.73,11.48,7.07,2.43,1.74,0.87,4.76,3.71,2.2,113121,106881,104443,101518,100927,94183,85075,2085,1789,1269,253,4041,1682,53.9,68.2,60.1,2.7,1.9,2.8,2303,1171,-1044,5080,4636,5662,2777,3465,6706,7013,3037,499,-2766,-1663,3667,1252,472,-2315,15643,10174,8265,5469,1908,1978,220588.16666666666,-1.77,0.76,4.4,-5.0,77616,53282,51445,196855,-77401,17286,10479,-47848,-3666,-67878,-66625,-163846,14.05,-0.26,-0.24,-0.49,코스피 금융업,FICS  전기장비,"매출 소폭 상승, 순이익 감소","동사는 1962년 한국케이블공업주식회사로 설립되었으며, 1977년 유가증권시장에 상장됨.  지주회사로서 주식의 소유를 통하여 국내회사의 사업내용을 지배하는 것을 주된 사업으로 함. 주 수입원은 지배하는 자회사들로부터 받는 배당금, 브랜드 수수료 수입 등이 있음.  동사의 사업부문은 연결기준의 사업형태를 고려하여 전선사업부문, 일렉트릭사업부문, 엠트론사업부문, 아이앤디사업부문으로 사업을 구분하고 있음. ","2020년 9월 전년동기 대비 연결기준 매출액은 2.3% 증가, 영업이익은 1.3% 증가, 당기순이익은 27.8% 감소.  2014년 2월 베트남에 생산법인을 설립하여 현지 생산을 통한 원가경쟁력 확보 및 현지 고객사로 직접 판매 체계를 구축함.   동사는 삼성전자, 엘지전자 등 국내고객의 플래그십 모델에 지속적으로 당사 제품을 Spec-in하여 사업을 영위하고 있음. "
001740,SK네트웍스,5610,고가,고가,6882,6098,4884,504,566,629,6925,,76.06,-21.96,398.25,,2.47,2.02,2.31,-18.6,3.2,-16.8,17.8,-33.9,13.3,-18.1,-6.5,-8.1,-18.7,3.0,2.4778933048294625,1.63,-5.85,0.31,1.39,-3.3,0.72,0.44,-1.37,0.1,0.44,-0.97,107722,104333,106259,130542,126458,152023,129047,630,510,345,-1315,73,-817,168.7,203.6,91.9,1.1,1.1,6.1,498,-35332,-1637,8468,-12166,3233,7970,23166,4870,-1499,4664,-1990,13879,-4112,-826,-8708,-409,5038,8613,4969,4845,3645,124,2211,1895632.7,0.0,0.54,-2.43,8.3,36154,255836,818038,1552194,-3238,-71690,-356206,-1508390,-33571,-180021,-412218,-42214,12.08,-0.07,-0.17,-0.0,코스피 유통업,FICS  복합 산업,코로나로 호텔과 단기렌탈 사업 부진,"1953년에 직물회사로 설립된 동사는 국내외 네트워크와 물류능력을 기반으로 석유제품 중심의 에너지 유통, 휴대폰 중심의 정보통신 유통, 글로벌 무역업을 영위함. 또한 렌터카, 자동차 경정비 등의 Car Biz.사업, 주방가전 및 환경가전 렌탈 사업 등의 성장사업과 워커힐호텔을 운영함. 정보통신사업은 자회사인 SK네트웍스서비스를 통하여 SK텔레콤 및 SK브로드밴드의 네트워크망 운용, 통신시스템 장비 유통 등 다양한 서비스를 제공함.",코로나19 영향으로 인해 호텔과 단기 렌터카 사업 실적이 부진하여 3분기 누적 매출액은 전년동기 대비 18.8% 감소함. 렌털 부문은 렌털 계정이 200만 돌파를 앞두는 등 성장세를 이어가고 있음. SK매직의 렌탈자산폐기손실에 대한 회계처리 변경(영업외손익에서 영업비용으로 소급)으로 영업이익도 크게 줄어듦. 주석유제품 소매판매 사업을 양도하고 1조3천억원 규모의 자금을 확보함. 계열사 SK디앤디에 명동사옥을 900억원에 양도함.
000120,CJ대한통운,182000,고가,고가,127167,116135,98373,28138,31655,35172,223929,,,,,,,,,3.5,13.0,29.7,16.9,20.3,5.9,26.6,3.0,3.2,22.4,6.16,3.8435037895808994,3.89,1.41,2.11,1.99,2.39,2.39,1.52,0.6,0.94,0.92,1.36,115679,109839,107811,104151,92197,71104,60819,2088,1283,1230,397,527,558,67.6,76.1,85.4,2.8,2.4,2.8,2232,-6001,-5851,7112,5988,3756,4880,11989,9607,5723,8503,618,-3158,-3187,-8435,-940,-4737,7785,3876,2209,1633,1667,576,90,76880.2,0.83,-1.62,7.37,6.74,-4736,-62939,-208408,-213046,8442,13078,84241,80739,-3368,49301,123362,137682,22.12,0.13,0.49,0.67,코스피 운수창고,FICS  육상운수,택배 호조세 지속,"1930년 11월에 설립되어 CL사업부문, 택배사업부문, 글로벌사업부문, 건설사업부문을 주된 사업부문으로 영위함 계약물류, 택배사업, 항공포워딩, 해상포워딩 등 화물운송을 주된 사업으로 영위하고 있으며, 당일 배송서비스, 물류 자동화 등의 서비스를 통해 경쟁우위를 갖추고 있음. 매출구성은 글로벌사업부문 40.71%, 택배사업부문 28.92%, CL사업부문 24.14% 등으로 이루어져 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 4.6% 증가, 영업이익은 14% 증가, 당기순이익은 1894.6% 증가. 택배사업부문은 코로나19로 인한 온라인 쇼핑 확대 수혜가 이어짐. 다만 추석 성수기 및 물량 폭증으로 도급 인력 수급 및 간선 비용이 일시적으로 증가함. CL사업부문 실적이 물동량 감소로 부진했으나 글로벌사업부문의 빠른 영업활동 정상화 및 건설사업부문의 리조트 실적 호조를 보임. 네이버와의 협업효과도 기대됨."
018260,삼성에스디에스,190500,고가,고가,89242,91255,94994,65871,74105,82339,247900,,41.86,25.21,24.58,,1.34,1.23,0.98,2.8,6.8,7.9,13.7,4.2,-12.0,12.9,19.9,16.7,6.6,10.05,9.106312790523317,6.71,11.76,10.91,9.91,9.54,7.5,4.98,8.81,8.35,7.67,7.81,115957,112454,110174,107196,100342,92992,81802,6996,6073,4435,7365,6294,4639,,,,53.3,65.7,526.3,6852,-237,9209,8968,11594,8942,2116,11830,-267,9794,8938,11965,-5452,-6062,-8186,-3510,-3088,-1562,11993,11482,11617,511,-135,2302,149581.8,-0.26,2.14,2.14,-6.16,1981,-100240,-96565,-203530,-3012,111219,141448,3722,1307,-8224,-41793,203763,12.21,-0.01,-0.04,0.29,코스피 서비스업,FICS  IT 서비스,원가 상승에 따른 영업이익 감소,"동사는 1985년 5월 1일에 설립되었으며, 2014년 11월 14일 한국거래소에 주식을 상장한 공개법인임. 동사의 사업은 IT서비스 부문, 물류BPO 부문, 비즈니스 솔류션 부문, 클라우드 & ITO으로 구성되어 있음. IT서비스산업은 국가 경제/사회 전반의 생산성과 효율성을 제고시키는 산업으로서, 통신서비스산업과 함께 지식정보화 사회의 발전 과정에서 중요성이 부각되고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 0.4% 증가, 영업이익은 11.5% 감소, 당기순이익은 43.9% 감소. 상반기 지연된 IT투자의 재개와 물동량 증가 등에 힘입어 매출액은 소폭 증가하였음. 판매비와관리비는 축소되었으나 매출원가의 상승으로 영업이익이 감소함. 동사는 IT서비스 분야에서 AI·연구개발을 위한 고성능 클라우드 전환, 제조 지능화, 데이터 분석 등 디지털 전환을 지원하는 사업을 확대할 계획임."
001120,LG상사,30850,고가,고가,31751,30082,27267,13019,14647,16274,36083,,4.83,40.59,-13.74,,1.62,1.99,1.63,7.1,5.4,-22.1,7.2,-9.5,18.6,-18.6,-22.0,21.9,113.1,8.1,5.529816170975939,23.72,2.48,-6.06,4.93,4.75,2.84,7.04,-0.3,-0.72,1.74,1.61,124032,117248,112826,105309,99882,128272,119667,1141,740,2976,286,-704,581,35.4,66.1,68.7,3.7,2.8,3.3,2129,195,-1200,2904,1835,339,776,1639,1540,2548,2250,308,2658,781,-693,-2376,-2298,-73,6900,4236,3420,2664,816,-532,440456.6,-0.8,1.82,6.38,13.42,10105,-282434,-329736,-1283959,-11174,54190,120635,175636,1462,235634,219345,1006007,26.77,0.1,0.68,2.6,코스피 유통업,FICS  무역,영업외수지 개선으로 순이익 급증,"1953년 11월 설립되었으며, 동사의 사업부문은 크게 에너지/팜(석탄, 석유, 팜 등), 산업재/솔루션 부문(화학, 프로젝트, 전자/전자부품 등), 물류 부문(해상운송, 항공운송 등)으로 구분됨. 산업재/솔루션 부문에서 중동, CIS 및 동남아 시장을 중심으로 사업을 확대하여 프로젝트에 대한 경쟁력을 강화하고 있음. 에너지/팜 부문은 중국 내몽고에 위치한 석탄화공플랜트의 지분을 인수하여 비료 사업 및 Trading에 참여 중임.","에너지/팜과 물류 부문의 매출 증가에도 불구하고, 트레이딩 물량 감소로 산업재/솔루션 부문의 실적이 둔화되면서 3분기 누적 전체 매출액은 전년동기 대비 소폭 감소함. 물류 부문(항공 및 W&D 물동량 증가)의 이익은 증가하였으나, 에너지/팜 부문(석탄시황 약세)은 적자로 전환, 산업재/솔루션 부문(트레이딩 물량 감소)은 이익이 대폭 감소함.  외환관련이익과 지분법적용투자주식처분이익이 대규모로 발생하여 순이익은 66.5% 급증함."
006400,삼성SDI,668000,고가,고가,173524,164380,148960,62401,70201,78001,922500,,11.65,18.78,9.55,,0.16,0.42,0.46,11.9,10.3,44.3,22.0,5.0,45.3,-35.4,511.6,,,7.43,5.523363333744298,4.54,2.94,6.05,5.98,2.02,4.74,3.05,2.05,4.25,4.2,1.36,137796,118741,112948,100974,91583,63466,52008,9939,7168,5747,3565,7012,2194,16.8,18.2,13.0,9.7,5.6,13.8,3741,-7989,-16496,16107,11853,10963,12366,19843,27459,19488,9231,2606,-17784,-15351,-17047,2406,2389,17561,15460,11563,15166,3897,-3603,3076,436603.63333333336,0.15,3.25,1.06,-13.25,-19540,-78216,14523,1254967,31441,61557,26040,-346907,-12004,13855,-54081,-929195,43.35,0.01,0.17,-1.16,"코스피 전기,전자",FICS  전자 장비 및 기기,매출 상승했지만 순이익 감소,"동사는 1970년 삼성-NEC 주식회사로 설립되었고, 1979년 주식을 상장함. 1999년  디지털 기업 이미지 제고를 위하여 상호를 삼성SDI 주식회사로 변경함.  소형전지, 중ㆍ대형전지 등을 생산/판매하는 에너지솔루션 사업부문과 반도체 및 디스플레이 소재 등을 생산/판매하는 전자재료 사업부문을 영위함. 동사는 삼성그룹에 속한 계열회사로서, 계열회사 총수는 59개임.","2020년 9월 전년동기 대비 연결기준 매출액은 10.5% 증가, 영업이익은 3.8% 감소, 당기순이익은 36.9% 감소. 동사의 전년 동기 대비 매출액은 안정적으로 증가하였으나, 원가율와 판매비와관리비 등이 상승하는 등 영업비용의 영향을 받아 영업이익의 감소로 이어졌음. 영업이익의  감소세와 더불어 영업외비용 등의 영향으로 당기순이익은 큰 폭으로 감소하였음."
011170,롯데케미칼,301500,고가,고가,332578,307872,267403,130064,146322,162580,395889,,77.86,32.12,22.79,,1.3,2.99,3.79,-19.2,-5.9,1.3,20.1,12.9,-67.8,-43.1,-33.6,15.2,57.9,9.25,4.462694119020745,1.22,5.51,13.04,21.52,21.74,6.46,0.89,3.71,8.14,12.9,13.44,159264,129052,122230,151235,160731,158745,132235,12487,5733,1585,7150,15792,18358,,,0.6,3.3,9.8,24.9,9533,9332,-5578,10845,14930,20948,1313,5597,26526,13108,12779,13809,-6385,6624,-17631,-4789,-19000,448,15223,13520,13300,1704,220,-3552,314813.86666666664,0.0,-0.99,-3.05,2.2,73741,260477,396976,113655,-63664,-225216,-278133,56282,-13368,-41686,-122225,-175117,26.0,-0.13,-0.31,-0.55,코스피 화학,FICS  화학,시황 개선에 따른 영업흑자,"동사는 1976년 석유화학제품의 제조ㆍ판매업을 영위할 목적으로 설립되어 여수, 대산 및 울산 석유화학단지 내에 공장을 두고 있음. 올레핀 계열 및 방향족 계열의 석유화학 제품군을 연구, 개발, 제조 판매하며, 각국에 판매법인과 해외지사를 설립하고 전 세계 다양한 국가로 제품을 수출하고 있음. 2020년 1월 롯데첨단소재를 흡수합병하였으며 울산IPA 증설, HDO 합작 신규사업 등 각 공장의 증설에 투자를 진행 중임.","2020년 9월 전년동기 대비 연결기준 매출액은 21.2% 감소, 영업이익은 85.4% 감소, 당기순이익은 87.8% 감소. 코로나19 여파에 따른 시황 약세로 매출액이 감소하였음. 2020년 3분기부터 시장수요가 회복되고 Downstream 시황이 개선되면서 영업흑자를 기록함. 동사는 울산PIA 증설, 롯데첨단소재 합병 등을 통해 고부가 스페셜티 제품으로 포트폴리오를 확대 중임."
032640,LG유플러스,12300,저가,고가,16049,15529,14629,7913,8902,9891,17650,,42.09,39.8,36.26,,3.83,2.82,2.27,8.4,5.6,-4.5,7.2,6.1,29.1,-7.4,-10.4,10.7,18.1,8.77,6.507206877381389,6.46,6.3,7.97,10.88,10.63,3.57,2.63,2.75,3.72,4.57,4.12,140531,135607,134176,123820,117257,122794,114510,6637,4799,4668,4389,4816,4928,78.9,70.7,36.8,5.9,6.2,7.3,-5479,-22613,6482,29699,25947,22250,35179,48561,15768,25486,22526,20694,-26156,-32143,-15936,1572,12201,-5469,7262,4744,3786,2518,957,-712,2588429.8333333335,0.41,-1.2,1.23,-0.81,101899,1469107,1616,6739862,-107395,-529550,-916342,-5671062,-31512,-1063449,886424,-1357441,29.56,-0.15,0.22,-0.27,코스피 통신업,FICS  무선통신,"수익성 개선, 영업이익 대폭 증가","동사는 LG그룹 계열사로 무선, 스마트홈, 기업서비스 시장의 통신 사업을 영위함. 엘지헬로비전, 아인텔레서비스, 씨에스리더 등 10개 회사를 연결대상 종속회사로 보유함. 2020년 3분기 기준 동사 국내 시장 점유율은 무선서비스 23.2%, 초고속인터넷 20.0%, IPTV 25.4% 등으로 추산됨. 서비스수익 중 무선서비스 비중은 60%, 스마트홈 21%, 기업인프라 15%, 전화 서비스 수익은 5%임.","2020년 9월 전년동기 대비 연결기준 매출액은 7.5% 증가, 영업이익은 41% 증가, 당기순이익은 105.3% 증가. 코로나19에 따른 실내활동의 증가로, 모바일 트래픽이 증가하는 언택트환경을 바탕으로, 원가율이 개선되며 영업이익이 급등함. 올해는 전례없는 코로나19영향으로 로밍매출 감소, 대면영업활동 위축에 따른 매출 감소요인이 예상되나, 양질의 지속적인 가입자 성장을 통해서 이러한 위기 요인을 극복할 계획임."
